Name;URL;Primary Language;Created At;Repository Age;Amount of stars;Total amount of release(s);Total Source LOC;Total Line LOC;Total Blank LOC;Total Comments LOC;CBO;DIT;WMC;LOC
h6ah4i/android-advancedrecyclerview;https://github.com/h6ah4i/android-advancedrecyclerview;Java;24/01/2015 16:14;6;5066;1;39545;47794;7652;1443;4.0;2.0;4.0;17.0
apache/jmeter;https://github.com/apache/jmeter;Java;26/05/2010 23:38;10;5054;0;437811;493555;48996;9618;4.0;2.0;7.0;34.0
springfox/springfox;https://github.com/springfox/springfox;Java;06/05/2012 06:38;8;5050;12;569960;643249;64653;11336;3.0;1.0;4.0;16.0
frogermcs/InstaMaterial;https://github.com/frogermcs/InstaMaterial;Java;10/11/2014 18:56;6;5036;1;574848;649390;65558;11709;2.0;1.0;1.0;7.0
xxv/android-lifecycle;https://github.com/xxv/android-lifecycle;Java;18/04/2014 14:26;6;5032;0;584924;660025;65830;12111;7.5;2.0;20.0;104.0
wuhaoyu1990/MagicCamera;https://github.com/wuhaoyu1990/MagicCamera;Java;08/01/2016 11:36;5;5008;0;608824;688520;69883;12695;3.0;1.0;4.0;25.0
Alluxio/alluxio;https://github.com/Alluxio/alluxio;Java;21/12/2012 17:43;8;4998;42;1101535;1240264;121398;20919;5.0;1.0;6.0;29.0
CameraKit/camerakit-android;https://github.com/CameraKit/camerakit-android;Java;27/11/2016 19:29;4;4998;17;1114726;1257909;124341;22731;2.0;1.0;2.0;10.0
apache/dubbo-spring-boot-project;https://github.com/apache/dubbo-spring-boot-project;Java;18/01/2018 12:10;3;4992;13;1124559;1270374;126481;23247;5.0;1.0;2.0;12.5
gzu-liyujiang/AndroidPicker;https://github.com/gzu-liyujiang/AndroidPicker;Java;21/10/2015 14:21;5;4991;28;1125500;1271834;126686;23573;2.0;1.0;2.0;8.0
KeepSafe/TapTargetView;https://github.com/KeepSafe/TapTargetView;Java;11/09/2016 09:07;4;4990;22;1128905;1276228;127335;23939;2.0;1.0;3.0;15.0
yanzhenjie/SwipeRecyclerView;https://github.com/yanzhenjie/SwipeRecyclerView;Java;03/08/2016 15:43;4;4988;0;1140006;1289541;129228;24324;3.0;1.0;3.0;18.0
alibaba/UltraViewPager;https://github.com/alibaba/UltraViewPager;Java;29/03/2017 13:31;3;4987;10;1144136;1294822;129931;24786;2.0;1.0;3.5;13.5
Trinea/android-common;https://github.com/Trinea/android-common;Java;19/06/2012 07:49;8;4981;1;1157024;1309616;131489;25722;3.0;1.0;7.0;22.0
changmingxie/tcc-transaction;https://github.com/changmingxie/tcc-transaction;Java;05/12/2015 04:27;5;4973;0;1186446;1344194;136317;26761;3.0;1.0;4.0;14.0
wequick/Small;https://github.com/wequick/Small;Java;27/11/2015 11:37;5;4961;25;1223492;1386982;140904;28548;2.0;1.0;1.0;6.0
bytedeco/javacv;https://github.com/bytedeco/javacv;Java;21/04/2014 13:50;6;4946;6;1275470;1443195;144785;29162;4.0;1.0;9.0;47.0
traex/RippleEffect;https://github.com/traex/RippleEffect;Java;14/10/2014 13:32;6;4942;0;1277509;1445994;145178;29542;2.0;1.0;1.0;5.0
Vedenin/useful-java-links;https://github.com/Vedenin/useful-java-links;Java;13/02/2016 13:14;5;4924;0;1294615;1465838;147593;29887;2.0;1.0;2.0;15.0
wxiaoqi/Spring-Cloud-Platform;https://github.com/wxiaoqi/Spring-Cloud-Platform;Java;25/05/2017 10:35;3;4914;3;1852017;2166308;290290;30343;3.0;1.0;4.0;17.0
careercup/ctci;https://github.com/careercup/ctci;Java;21/03/2013 23:01;7;4913;0;1903306;2226829;298015;31761;2.0;1.0;7.0;28.0
Karumi/Dexter;https://github.com/Karumi/Dexter;Java;17/11/2015 13:14;5;4906;32;1908245;2233002;298921;32112;3.0;1.0;3.0;12.0
spring-projects/spring-mvc-showcase;https://github.com/spring-projects/spring-mvc-showcase;Java;03/06/2011 15:36;9;4903;0;1922155;2250049;301773;32504;5.0;1.0;4.0;18.0
amitshekhariitbhu/RxJava2-Android-Samples;https://github.com/amitshekhariitbhu/RxJava2-Android-Samples;Java;27/08/2016 08:21;4;4896;0;1927902;2257422;303041;32875;2.0;1.0;3.0;15.0
orhanobut/dialogplus;https://github.com/orhanobut/dialogplus;Java;12/12/2014 09:24;6;4878;9;1931892;2262561;303852;33227;3.0;1.0;2.0;8.0
spring-projects/spring-security-oauth;https://github.com/spring-projects/spring-security-oauth;Java;26/07/2011 18:08;9;4339;0;2007135;2350525;316092;33838;4.0;1.0;2.0;12.5
tomakehurst/wiremock;https://github.com/tomakehurst/wiremock;Java;09/10/2011 20:27;9;4332;1;2094849;2454774;331698;35837;4.0;1.0;3.0;13.0
MindorksOpenSource/android-mvp-architecture;https://github.com/MindorksOpenSource/android-mvp-architecture;Java;27/01/2017 08:39;4;4303;0;2105639;2468061;333844;36230;3.0;1.0;3.5;12.0
doocs/jvm;https://github.com/doocs/jvm;Java;23/06/2018 01:12;2;4294;0;2106188;2469025;333969;36525;nan;nan;nan;nan
alibaba/COLA;https://github.com/alibaba/COLA;Java;06/02/2018 13:46;3;4288;3;2119401;2485257;336089;37430;3.0;1.0;1.0;8.0
graphql-java/graphql-java;https://github.com/graphql-java/graphql-java;Java;06/07/2015 06:52;5;4810;34;2226961;2628592;358229;51591;6.0;1.0;5.0;25.0
wasabeef/Blurry;https://github.com/wasabeef/Blurry;Java;23/07/2015 14:12;5;4807;0;2229018;2631461;358672;51987;3.5;1.0;2.5;14.0
andkulikov/Transitions-Everywhere;https://github.com/andkulikov/Transitions-Everywhere;Java;15/10/2014 03:37;6;4802;23;2244554;2649117;360502;52594;5.0;1.0;3.0;13.0
etsy/AndroidStaggeredGrid;https://github.com/etsy/AndroidStaggeredGrid;Java;09/12/2013 19:43;7;4801;7;2250065;2656053;361604;52961;3.0;1.5;5.5;27.5
527515025/springBoot;https://github.com/527515025/springBoot;Java;07/11/2016 02:13;4;4797;0;2268700;2679874;365795;54292;4.0;1.0;3.0;13.0
Ramotion/folding-cell-android;https://github.com/Ramotion/folding-cell-android;Java;01/04/2016 11:38;4;4795;0;2271530;2683630;366333;54706;2.0;1.0;1.0;10.0
micronaut-projects/micronaut-core;https://github.com/micronaut-projects/micronaut-core;Java;07/03/2018 12:05;3;4792;71;2602163;3080463;419490;68492;4.0;1.0;3.0;13.0
kekingcn/kkFileView;https://github.com/kekingcn/kkFileView;Java;12/12/2017 11:41;3;4789;6;3034985;3636714;482568;162429;5.0;1.0;6.0;35.0
pentaho/pentaho-kettle;https://github.com/pentaho/pentaho-kettle;Java;08/10/2013 18:27;7;4785;1;4912393;5712471;664509;185056;4.0;1.0;5.0;28.0
gabrielemariotti/cardslib;https://github.com/gabrielemariotti/cardslib;Java;20/09/2013 21:57;7;4749;27;4986935;5802800;679800;186575;4.0;1.0;3.0;13.0
saiwu-bigkoo/Android-ConvenientBanner;https://github.com/saiwu-bigkoo/Android-ConvenientBanner;Java;23/12/2014 06:12;6;4733;0;4988423;5804892;680047;186953;3.0;1.0;3.0;15.0
pardom-zz/ActiveAndroid;https://github.com/pardom-zz/ActiveAndroid;Java;15/11/2012 18:10;8;4730;0;4994167;5812309;681368;187314;3.0;2.0;6.0;22.0
spring-projects/spring-petclinic;https://github.com/spring-projects/spring-petclinic;Java;09/01/2013 09:05;8;4725;0;5008550;5827895;682193;187711;5.0;1.0;3.0;12.5
google/cameraview;https://github.com/google/cameraview;Java;04/08/2016 05:22;4;4704;0;5013953;5834455;683023;188081;3.0;1.0;3.0;13.0
crazycodeboy/react-native-splash-screen;https://github.com/crazycodeboy/react-native-splash-screen;Java;14/09/2016 10:43;4;4700;11;5023123;5845672;684229;188503;2.5;1.0;3.0;12.5
rubensousa/GravitySnapHelper;https://github.com/rubensousa/GravitySnapHelper;Java;31/08/2016 07:25;4;4688;13;5026207;5849638;684762;188905;4.5;1.5;3.5;13.5
testcontainers/testcontainers-java;https://github.com/testcontainers/testcontainers-java;Java;12/04/2015 12:44;5;4680;49;5064478;5898898;693741;191220;5.0;1.0;3.0;16.0
square/sqlbrite;https://github.com/square/sqlbrite;Java;19/02/2015 04:38;6;4670;9;5070962;5906881;694837;191708;2.0;1.0;2.0;9.0
journeyapps/zxing-android-embedded;https://github.com/journeyapps/zxing-android-embedded;Java;28/11/2012 16:36;8;4662;6;5080263;5918333;696600;192210;4.0;1.0;6.0;27.0
languagetool-org/languagetool;https://github.com/languagetool-org/languagetool;Java;08/08/2013 16:37;7;4657;0;6221936;7096683;723424;216805;4.0;1.0;4.0;25.0
apache/beam;https://github.com/apache/beam;Java;02/02/2016 08:00;5;4650;11;7834931;8975684;909349;297359;6.0;1.0;3.0;17.0
h2pl/Java-Tutorial;https://github.com/h2pl/Java-Tutorial;Java;01/05/2018 15:57;2;4649;0;7835397;8976558;909470;297651;0.0;1.0;0.5;4.0
mcxiaoke/packer-ng-plugin;https://github.com/mcxiaoke/packer-ng-plugin;Java;24/11/2015 04:08;5;4633;1;7840320;8983095;910481;298262;2.0;1.0;6.0;29.0
mybatis/generator;https://github.com/mybatis/generator;Java;10/02/2013 11:14;8;4627;9;7964743;9129392;931348;299421;5.0;2.0;5.0;27.0
socketio/socket.io-client-java;https://github.com/socketio/socket.io-client-java;Java;28/04/2013 17:04;7;4620;2;7969814;9135925;932466;299804;1.0;1.0;1.0;7.0
DingMouRen/LayoutManagerGroup;https://github.com/DingMouRen/LayoutManagerGroup;Java;28/04/2018 11:47;2;4610;0;7971720;9138437;932717;300174;3.0;2.0;3.0;15.0
hongyangAndroid/baseAdapter;https://github.com/hongyangAndroid/baseAdapter;Java;03/08/2015 02:55;5;4606;0;7974730;9142442;933322;300572;3.0;1.0;3.0;12.0
JodaOrg/joda-time;https://github.com/JodaOrg/joda-time;Java;16/05/2011 16:49;9;4599;32;8117458;9308962;951467;307018;6.0;2.0;14.0;56.0
go-lang-plugin-org/go-lang-idea-plugin;https://github.com/go-lang-plugin-org/go-lang-idea-plugin;Java;29/08/2010 08:20;10;4587;21;8253467;9460508;966251;308488;6.0;2.0;5.0;18.0
chentao0707/SimplifyReader;https://github.com/chentao0707/SimplifyReader;Java;17/08/2015 08:22;5;4575;0;8254765;9462432;966497;308879;2.0;1.0;3.0;13.0
danielzeller/Depth-LIB-Android-;https://github.com/danielzeller/Depth-LIB-Android-;Java;27/04/2016 09:37;4;4571;0;8260370;9469596;967700;309266;2.0;1.0;2.0;6.0
intuit/karate;https://github.com/intuit/karate;Java;07/02/2017 15:59;4;4562;35;8330836;9553616;978901;312010;4.0;1.0;3.5;17.0
ZXZxin/ZXBlog;https://github.com/ZXZxin/ZXBlog;Java;02/02/2019 06:36;2;4561;0;8332345;9555788;979269;312310;1.0;1.0;1.0;8.0
danikula/AndroidVideoCache;https://github.com/danikula/AndroidVideoCache;Java;01/04/2015 11:25;5;4558;20;8337762;9562595;980334;312666;3.0;1.0;4.0;18.0
hibernate/hibernate-orm;https://github.com/hibernate/hibernate-orm;Java;04/10/2010 16:15;10;4552;16;9404682;10817959;1165176;319309;5.0;1.0;4.0;20.0
wdullaer/MaterialDateTimePicker;https://github.com/wdullaer/MaterialDateTimePicker;Java;03/01/2015 19:41;6;4537;54;9419280;10835366;1167582;319769;5.0;1.0;7.0;31.0
SplashCodes/JAViewer;https://github.com/SplashCodes/JAViewer;Java;21/05/2016 08:47;4;4536;10;9424864;10842399;1168697;320125;4.0;1.0;2.0;15.0
JakeWharton/NineOldAndroids;https://github.com/JakeWharton/NineOldAndroids;Java;08/12/2011 19:46;9;4522;0;9436995;10856282;1170142;320520;2.0;1.0;2.0;11.0
MinecraftForge/MinecraftForge;https://github.com/MinecraftForge/MinecraftForge;Java;30/01/2012 01:35;9;4512;0;9565825;11000019;1184196;321937;5.0;1.0;4.0;19.0
jdamcd/android-crop;https://github.com/jdamcd/android-crop;Java;13/03/2014 10:24;7;4491;6;9568833;11003988;1184839;322272;1.0;1.0;2.0;10.0
facebook/shimmer-android;https://github.com/facebook/shimmer-android;Java;27/02/2015 22:25;6;4488;5;9571218;11007077;1185220;322607;9.0;2.0;12.0;115.0
Flipboard/bottomsheet;https://github.com/Flipboard/bottomsheet;Java;23/04/2015 17:37;5;4484;10;9575596;11012569;1185974;323017;3.0;1.0;1.0;7.0
junit-team/junit5;https://github.com/junit-team/junit5;Java;11/01/2015 19:06;6;4482;49;9707870;11170269;1210625;325895;3.0;1.0;2.0;10.0
google/google-authenticator;https://github.com/google/google-authenticator;Java;08/10/2014 17:54;6;4470;0;9724707;11189063;1212171;327922;2.0;1.0;4.0;18.0
zhanghai/Douya;https://github.com/zhanghai/Douya;Java;01/02/2016 13:44;5;4460;11;9793684;11272081;1225841;328634;4.0;1.0;4.0;15.0
debezium/debezium;https://github.com/debezium/debezium;Java;22/01/2016 20:17;5;4458;0;10019758;11538328;1262232;334123;4.0;1.0;6.0;27.0
youlookwhat/CloudReader;https://github.com/youlookwhat/CloudReader;Java;20/11/2016 11:59;4;4458;23;10025344;11545351;1263317;334489;3.0;1.0;3.0;17.0
ffay/lanproxy;https://github.com/ffay/lanproxy;Java;20/11/2016 08:12;4;4444;1;10029686;11550819;1264134;334856;3.0;1.0;3.0;23.0
square/android-times-square;https://github.com/square/android-times-square;Java;30/01/2013 20:28;8;4431;0;10034281;11556539;1264944;335238;4.0;1.0;1.0;8.0
kyleduo/SwitchButton;https://github.com/kyleduo/SwitchButton;Java;09/09/2014 07:20;6;4427;0;10038022;11561209;1265516;335623;2.0;1.0;2.0;9.0
romandanylyk/PageIndicatorView;https://github.com/romandanylyk/PageIndicatorView;Java;20/08/2016 19:25;4;4423;14;10043351;11568297;1266885;336104;4.0;1.0;6.0;26.5
btraceio/btrace;https://github.com/btraceio/btrace;Java;28/08/2014 18:58;6;4414;26;10043780;11569116;1266992;336392;nan;nan;nan;nan
huangyanbin/smartTable;https://github.com/huangyanbin/smartTable;Java;08/11/2017 01:11;3;4408;44;10048651;11575265;1267933;336834;2.0;1.0;3.0;11.0
nisrulz/android-tips-tricks;https://github.com/nisrulz/android-tips-tricks;Java;25/08/2016 20:27;4;4394;0;10050097;11577617;1268393;337297;1.0;1.0;6.0;22.0
HotBitmapGG/bilibili-android-client;https://github.com/HotBitmapGG/bilibili-android-client;Java;01/06/2016 04:36;4;4381;1;10068734;11601163;1272958;337761;3.0;1.0;6.0;30.0
OpenTSDB/opentsdb;https://github.com/OpenTSDB/opentsdb;Java;27/08/2010 02:05;10;4378;25;10216649;11769939;1292485;339490;4.0;1.0;6.0;23.0
pili-engineering/PLDroidPlayer;https://github.com/pili-engineering/PLDroidPlayer;Java;02/06/2015 04:41;5;4377;37;10220037;11774245;1293058;339849;1.0;1.0;2.5;10.0
mcxiaoke/android-volley;https://github.com/mcxiaoke/android-volley;Java;21/05/2013 05:35;7;4373;0;10229263;11785330;1294566;340260;3.0;1.0;4.0;20.0
jgilfelt/chuck;https://github.com/jgilfelt/chuck;Java;07/02/2017 23:51;4;4366;5;10233524;11790618;1295260;340616;4.0;1.0;3.0;17.5
Meituan-Dianping/Leaf;https://github.com/Meituan-Dianping/Leaf;Java;11/12/2018 07:41;2;4351;0;10235234;11792968;1295588;340943;1.5;1.0;3.0;9.5
alibaba/dexposed;https://github.com/alibaba/dexposed;Java;30/06/2015 02:59;5;4347;0;10242690;11802138;1296776;341525;2.0;1.0;3.0;19.0
castorflex/SmoothProgressBar;https://github.com/castorflex/SmoothProgressBar;Java;27/11/2013 20:32;7;4342;9;10246442;11806995;1297551;341886;3.0;1.0;3.0;12.5
spring-projects/spring-security-oauth;https://github.com/spring-projects/spring-security-oauth;Java;26/07/2011 18:08;9;4339;0;10321685;11894959;1309791;342497;4.0;1.0;2.0;12.5
tomakehurst/wiremock;https://github.com/tomakehurst/wiremock;Java;09/10/2011 20:27;9;4332;1;10409399;11999208;1325397;344496;4.0;1.0;3.0;13.0
MindorksOpenSource/android-mvp-architecture;https://github.com/MindorksOpenSource/android-mvp-architecture;Java;27/01/2017 08:39;4;4303;0;10420189;12012495;1327543;344889;3.0;1.0;3.5;12.0
doocs/jvm;https://github.com/doocs/jvm;Java;23/06/2018 01:12;2;4294;0;10420738;12013459;1327668;345184;nan;nan;nan;nan
spring-cloud/spring-cloud-netflix;https://github.com/spring-cloud/spring-cloud-netflix;Java;11/07/2014 15:46;6;4288;2;10448701;12045357;1331136;345838;6.0;1.0;2.0;15.0
alibaba/COLA;https://github.com/alibaba/COLA;Java;06/02/2018 13:46;3;4288;3;10461914;12061589;1333256;346743;3.0;1.0;1.0;8.0
aporter/coursera-android;https://github.com/aporter/coursera-android;Java;05/01/2014 09:55;7;4286;0;10556994;12183067;1352429;356978;4.0;1.0;2.0;14.0
jOOQ/jOOQ;https://github.com/jOOQ/jOOQ;Java;17/04/2011 10:43;9;4278;0;12665148;14391103;1451867;373713;8.0;1.0;6.0;19.0
orientechnologies/orientdb;https://github.com/orientechnologies/orientdb;Java;09/12/2012 20:33;8;4274;163;13600410;15454243;1576676;375678;6.0;1.0;6.0;33.0
vavr-io/vavr;https://github.com/vavr-io/vavr;Java;30/01/2014 14:07;7;4272;16;13708948;15581251;1592709;379043;5.0;1.0;4.0;21.0
quartz-scheduler/quartz;https://github.com/quartz-scheduler/quartz;Java;07/03/2016 14:05;5;4269;2;13801961;15691740;1609307;380608;3.0;1.0;4.0;20.0
razerdp/BasePopup;https://github.com/razerdp/BasePopup;Java;15/01/2016 03:31;5;4263;14;13809399;15700466;1610222;381092;3.0;1.0;3.0;16.0
AriaLyy/Aria;https://github.com/AriaLyy/Aria;Java;19/02/2016 02:16;5;4256;26;13832936;15727064;1612799;381828;4.0;1.0;6.0;24.0
jankotek/mapdb;https://github.com/jankotek/mapdb;Java;17/08/2012 15:28;8;4252;0;13859006;15757871;1617120;382375;2.0;1.0;4.0;18.0
YunaiV/onemall;https://github.com/YunaiV/onemall;Java;02/05/2019 16:06;1;4251;0;13864997;15765808;1618769;382756;4.0;1.0;0.0;8.0
hazelcast/hazelcast;https://github.com/hazelcast/hazelcast;Java;21/03/2012 12:25;8;4245;43;15051440;17152873;1815185;391046;4.0;1.0;4.0;19.0
gephi/gephi;https://github.com/gephi/gephi;Java;22/10/2011 03:14;9;4234;12;15354408;17493212;1849528;393161;3.0;1.0;4.0;17.0
Ashok-Varma/BottomNavigation;https://github.com/Ashok-Varma/BottomNavigation;Java;19/03/2016 19:19;4;4232;16;15359670;17499877;1850529;393582;5.5;1.0;6.0;34.0
puniverse/quasar;https://github.com/puniverse/quasar;Java;27/03/2013 14:51;7;4224;18;15600827;17759357;1868069;398371;2.0;1.0;2.0;12.0
chillzhuang/SpringBlade;https://github.com/chillzhuang/SpringBlade;Java;30/01/2019 09:02;2;4221;0;15604805;17764292;1868696;398721;5.0;1.0;1.0;7.0
twowaits/SDE-Interview-Questions;https://github.com/twowaits/SDE-Interview-Questions;Java;25/10/2017 11:08;3;4213;1;15606839;17767245;1869290;399223;0.0;1.0;1.0;5.0
techGay/v9porn;https://github.com/techGay/v9porn;Java;12/04/2018 14:32;2;4204;8;15621173;17785127;1872432;399721;3.0;1.0;2.0;10.0
alibaba/jvm-sandbox;https://github.com/alibaba/jvm-sandbox;Java;03/08/2017 02:55;3;4199;12;15627007;17792807;1873861;400145;2.0;1.0;2.0;10.5
firebase/FirebaseUI-Android;https://github.com/firebase/FirebaseUI-Android;Java;09/07/2015 17:31;5;4195;61;15668275;17841419;1880552;402357;4.0;1.0;2.5;11.0
bingoogolapple/BGARefreshLayout-Android;https://github.com/bingoogolapple/BGARefreshLayout-Android;Java;28/05/2015 16:17;5;4176;4;15669879;17843635;1880846;402699;3.0;1.0;2.0;9.5
jeasonlzy/ImagePicker;https://github.com/jeasonlzy/ImagePicker;Java;27/01/2016 17:05;5;4168;5;15671763;17846188;1881163;403075;3.0;1.0;3.0;13.0
sofastack/sofa-boot;https://github.com/sofastack/sofa-boot;Java;02/04/2018 08:28;2;4162;43;15717387;17898370;1887294;403556;4.0;1.0;2.0;13.0
hustcc/JS-Sorting-Algorithm;https://github.com/hustcc/JS-Sorting-Algorithm;Java;19/01/2017 11:36;4;4155;0;15717844;17899233;1887407;403863;3.0;1.0;7.5;31.0
Tencent/GT;https://github.com/Tencent/GT;Java;13/01/2016 10:29;5;4153;3;15781809;17974420;1897449;406158;2.0;1.0;3.0;18.0
lingochamp/okdownload;https://github.com/lingochamp/okdownload;Java;17/12/2017 08:21;3;4143;8;15817276;18017255;1904218;406955;4.0;1.0;5.0;21.5
pedrovgs/AndroidWiFiADB;https://github.com/pedrovgs/AndroidWiFiADB;Java;18/10/2015 21:58;5;4122;8;15819918;18020771;1904777;407278;2.0;1.0;2.0;15.5
raphw/byte-buddy;https://github.com/raphw/byte-buddy;Java;25/11/2013 19:38;7;4118;214;16063876;18300014;1939419;408750;4.0;1.0;3.0;13.0
grantland/android-autofittextview;https://github.com/grantland/android-autofittextview;Java;14/02/2011 06:00;10;4116;1;16065936;18302817;1939823;409116;4.0;1.0;3.0;15.0
confluentinc/ksql;https://github.com/confluentinc/ksql;Java;27/09/2016 21:30;4;4115;8;16513315;18792430;1979191;412736;5.0;1.0;5.0;23.0
auth0/java-jwt;https://github.com/auth0/java-jwt;Java;07/03/2014 15:06;7;4095;23;16525518;18807640;1981744;413276;4.0;1.0;8.5;32.5
Jasonchenlijian/FastBle;https://github.com/Jasonchenlijian/FastBle;Java;23/08/2016 02:06;4;4086;8;16530769;18814268;1982771;413649;2.0;1.0;2.0;8.0
Netflix/conductor;https://github.com/Netflix/conductor;Java;07/12/2016 22:48;4;3250;239;241163;276981;21988;2275;6.0;1.0;4.0;27.0
mybatis/spring-boot-starter;https://github.com/mybatis/spring-boot-starter;Java;25/09/2015 13:05;5;3250;20;253479;292102;24107;3017;4.0;1.0;2.0;8.0
abel533/MyBatis-Spring-Boot;https://github.com/abel533/MyBatis-Spring-Boot;Java;19/12/2015 09:57;5;3249;0;257415;296633;24410;3326;4.5;1.0;4.5;19.5
WVector/AppUpdate;https://github.com/WVector/AppUpdate;Java;19/06/2017 09:38;3;3245;3;259380;299440;24858;3736;3.0;1.0;3.0;13.0
iammert/ScalingLayout;https://github.com/iammert/ScalingLayout;Java;01/10/2017 12:28;3;3243;4;261322;302233;25311;4149;2.0;1.0;2.0;10.0
bluelinelabs/LoganSquare;https://github.com/bluelinelabs/LoganSquare;Java;17/02/2015 03:24;6;3239;0;271952;315360;27440;4538;3.0;1.0;2.5;15.0
tangqi92/Android-Tips;https://github.com/tangqi92/Android-Tips;Java;10/09/2015 09:01;5;3236;0;272430;316257;27573;4829;0.0;1.0;4.0;21.0
sherxon/AlgoDS;https://github.com/sherxon/AlgoDS;Java;16/12/2016 17:01;4;3227;0;300301;348631;31770;6646;1.0;1.0;8.0;25.0
TeamAmaze/AmazeFileManager;https://github.com/TeamAmaze/AmazeFileManager;Java;14/07/2014 19:47;6;3226;50;382833;441953;42087;7386;4.0;1.0;4.0;20.0
GitLqr/LQRWeChat;https://github.com/GitLqr/LQRWeChat;Java;07/02/2017 06:32;4;3226;0;390124;451132;43627;7754;2.0;1.0;4.0;20.0
linyiqun/DataMiningAlgorithm;https://github.com/linyiqun/DataMiningAlgorithm;Java;11/01/2015 02:50;6;3225;0;426644;490571;46243;8406;2.0;1.0;9.0;35.5
rubensousa/PreviewSeekBar;https://github.com/rubensousa/PreviewSeekBar;Java;24/01/2017 23:52;4;3223;7;430470;495625;47039;8862;2.0;1.0;3.0;11.0
rovo89/XposedInstaller;https://github.com/rovo89/XposedInstaller;Java;02/04/2012 20:33;8;3222;0;444606;512346;49300;9266;2.0;1.0;2.0;10.0
bauerca/drag-sort-listview;https://github.com/bauerca/drag-sort-listview;Java;01/06/2012 06:32;8;3218;0;451937;521428;50643;9773;2.0;1.0;2.0;12.0
chrisbanes/ActionBar-PullToRefresh;https://github.com/chrisbanes/ActionBar-PullToRefresh;Java;04/06/2013 14:44;7;3214;0;459743;530995;52007;10200;5.0;2.0;3.0;27.0
oracle/opengrok;https://github.com/oracle/opengrok;Java;07/01/2013 11:49;8;3214;161;642881;743366;74647;20016;3.0;1.0;4.0;23.0
bilibili/boxing;https://github.com/bilibili/boxing;Java;22/01/2017 07:04;4;3213;1;653677;756239;76300;20520;4.0;1.0;5.0;17.0
code4craft/tiny-spring;https://github.com/code4craft/tiny-spring;Java;10/01/2014 16:37;7;3213;0;655443;758704;76716;20813;2.0;1.0;2.0;11.0
luojilab/DDComponentForAndroid;https://github.com/luojilab/DDComponentForAndroid;Java;07/09/2017 05:48;3;3213;4;658846;763470;77534;21370;2.0;1.0;3.0;12.0
googlemaps/android-maps-utils;https://github.com/googlemaps/android-maps-utils;Java;17/05/2013 00:08;7;3204;17;687193;796112;81198;22266;5.0;1.0;6.0;33.5
Exrick/xboot;https://github.com/Exrick/xboot;Java;23/04/2018 14:44;2;3200;5;689549;799328;81767;22568;6.0;1.0;2.0;11.0
querydsl/querydsl;https://github.com/querydsl/querydsl;Java;05/08/2011 06:46;9;3197;32;871566;1018523;118501;23196;3.0;1.0;2.0;12.0
hope-for/hope-boot;https://github.com/hope-for/hope-boot;Java;17/10/2018 07:50;2;3196;2;982853;1142826;130487;25708;4.0;1.0;3.0;13.0
tuguangquan/mybatis;https://github.com/tuguangquan/mybatis;Java;03/11/2014 04:51;6;3195;0;1045388;1215675;140369;26697;2.0;1.0;4.0;17.0
yangfuhai/afinal;https://github.com/yangfuhai/afinal;Java;17/10/2012 08:10;8;3195;0;1050108;1221142;140833;27108;2.0;1.0;6.5;25.0
ragunathjawahar/android-saripaar;https://github.com/ragunathjawahar/android-saripaar;Java;08/09/2012 11:52;8;3190;3;1063328;1236867;142984;27507;3.0;2.0;4.0;17.5
pengjianbo/GalleryFinal;https://github.com/pengjianbo/GalleryFinal;Java;21/09/2015 07:01;5;3181;4;1070057;1245277;144256;27950;3.0;1.0;4.0;17.0
stylefeng/Guns;https://github.com/stylefeng/Guns;Java;06/07/2017 05:19;3;3178;0;1090087;1268297;146870;29124;3.0;1.0;5.0;17.0
cucumber/cucumber;https://github.com/cucumber/cucumber;Java;21/06/2015 04:37;5;3170;40;1333179;1544286;172316;39108;1.0;1.0;1.0;8.0
hmkcode/Android;https://github.com/hmkcode/Android;Java;02/09/2013 16:12;7;3164;0;1342553;1555838;174178;39613;5.0;1.5;3.0;22.0
daimajia/AndroidViewHover;https://github.com/daimajia/AndroidViewHover;Java;08/08/2014 12:04;6;3161;4;1344521;1558670;174651;40017;2.0;1.0;2.0;9.0
ittianyu/BottomNavigationViewEx;https://github.com/ittianyu/BottomNavigationViewEx;Java;12/11/2016 08:39;4;3160;19;1348048;1563246;175329;40409;3.0;1.0;3.0;13.0
M66B/NetGuard;https://github.com/M66B/NetGuard;Java;24/10/2015 17:59;5;3159;128;1378695;1598548;179495;41040;2.0;1.0;2.0;11.0
google/data-transfer-project;https://github.com/google/data-transfer-project;Java;04/01/2018 21:27;3;3157;36;1440295;1669187;187442;42160;3.0;1.0;4.0;18.0
kevinsawicki/http-request;https://github.com/kevinsawicki/http-request;Java;21/10/2011 19:54;9;3157;0;1448752;1679011;188485;42640;2.0;1.0;1.0;6.0
UnevenSoftware/LeafPic;https://github.com/UnevenSoftware/LeafPic;Java;07/01/2016 17:24;5;3156;7;1472083;1706935;192726;43318;3.0;1.0;3.0;15.0
runelite/runelite;https://github.com/runelite/runelite;Java;30/04/2016 20:48;4;3154;0;1814808;2078911;221355;44250;3.0;1.0;3.0;18.0
lisawray/groupie;https://github.com/lisawray/groupie;Java;01/09/2016 20:59;4;3153;26;1823214;2089438;223139;44666;3.0;1.0;4.0;14.5
zzz40500/GsonFormat;https://github.com/zzz40500/GsonFormat;Java;31/10/2014 14:16;6;3152;4;1830480;2097829;223957;44986;1.0;1.0;2.0;12.0
